size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,user_rating_mms,rating_count_mms
175606784,0.0,2317,97,4.5,4.5,2.7,4+,Games,1714.91,0.0,0.875,0.0007785724490910772
1758696448,34.99,49,14,4.5,4.0,4.1.11,12+,Medical,17174.77,0.11663722124070804,0.875,1.6136216561473103e-05
297351168,2.99,91,29,3.0,3.5,1.6.1,4+,Games,2903.82,0.009966998899963333,0.5,3.0255406052762067e-05
349646848,1.99,19,7,3.0,3.5,1.01,4+,Games,3414.52,0.006633554451815061,0.5,6.051081210552413e-06
126603264,0.0,31981,276,4.5,4.5,4.0,9+,Games,1236.36,0.0,0.875,0.010750754284081454
119752704,0.0,122260,1944,4.5,4.5,0.8.0,9+,Games,1169.46,0.0,0.875,0.04109995209560708
67971072,0.0,5521,24,4.5,5.0,2.2.2,4+,Entertainment,663.78,0.0,0.875,0.0018556649045694067
61987840,2.99,21,10,3.5,4.0,2.0,4+,Education,605.35,0.009966998899963333,0.625,6.723423567280459e-06
71748608,0.99,1382,108,4.5,4.5,4.0,9+,Games,700.67,0.003300110003666789,0.875,0.00046425239732071573
240285696,0.0,1724,24,4.5,5.0,3.1.1,4+,Photo & Video,2346.54,0.0,0.875,0.0005792229403212115
330018816,4.99,213,0,4.5,0.0,1.4.009,9+,Games,3222.84,0.016633887796259877,0.875,7.126828981317287e-05
202457088,0.0,4050,49,2.0,2.5,5.4.1,4+,Food & Drink,1977.12,0.0,0.25,0.0013611571011959288
206561280,2.99,1286,43,4.5,4.5,3.1.1,4+,Entertainment,2017.2,0.009966998899963333,0.875,0.0004319799641977695
78684160,0.99,961,961,4.0,4.0,1.0,9+,Games,768.4,0.003300110003666789,0.75,0.0003227243312294621
106536960,0.99,976,940,4.5,4.5,1.1,9+,Games,1040.4,0.003300110003666789,0.875,0.0003277668989049224
32371712,1.99,168,15,2.5,2.5,1.3.1,4+,Photo & Video,316.13,0.006633554451815061,0.375,5.614058678679183e-05
85868544,1.99,412,50,4.0,4.0,1.1.5,9+,Games,838.56,0.006633554451815061,0.75,0.00013816635430761345
79702016,0.0,62061,2363,4.5,4.5,1.3.9,4+,Games,778.34,0.0,0.875,0.020862783329271266
142936064,0.0,10778,683,4.5,4.5,1.5.0,4+,Productivity,1395.86,0.0,0.875,0.0036229167892290752
75055104,0.0,8,1,5.0,5.0,5.1.0,4+,Utilities,732.96,0.0,1.0,2.3531982485481605e-06
1400971264,0.0,25716,25716,4.5,4.5,1.0.0,17+,Games,13681.36,0.0,0.875,0.00864464185163085
161695744,0.0,977,9,4.5,4.5,2.09.00,4+,Education,1579.06,0.0,0.875,0.00032810307008328645
1190330368,2.99,713,252,4.5,4.5,1.0.4,12+,Games,11624.32,0.009966998899963333,0.875,0.00023935387899518435
1537737728,2.99,5148,1465,4.5,4.0,1.0.6,12+,Games,15016.97,0.009966998899963333,0.875,0.0017302730550396261
913693696,6.99,505,26,4.5,4.5,2.4,12+,Games,8922.79,0.02330077669255642,0.875,0.00016943027389546757
329893888,0.0,21,6,4.5,4.5,1.4,12+,Games,3221.62,0.0,0.875,6.723423567280459e-06
47947776,1.99,25,0,3.5,0.0,4.03,4+,Photo & Video,468.24,0.006633554451815061,0.625,8.068108280736551e-06
44166144,0.0,31219,249,4.5,4.5,1.9.6,4+,Games,431.31,0.0,0.875,0.010494591846168069
281846784,0.0,1723,515,4.5,4.5,1.4.5,9+,Games,2752.41,0.0,0.875,0.0005788867691428475
81508352,2.99,15,4,4.5,4.0,1.3,4+,Book,795.98,0.009966998899963333,0.875,4.706396497096321e-06
165471232,0.0,669079,1087,4.5,4.5,1.5.4,9+,Games,1615.93,0.0,0.875,0.22492473967744375
5897216,3.99,893,19,4.5,4.0,3.8,4+,Photo & Video,57.59,0.013300443348111604,0.875,0.0002998646911007085
5883904,1.99,536,24,4.5,4.0,3.8.7,4+,Music,57.46,0.006633554451815061,0.875,0.00017985158042475228
116480000,0.0,2011,15,4.0,4.5,2.2.3,12+,Social Networking,1137.5,0.0,0.75,0.0006757040685116862
143749120,0.0,5942,25,4.0,4.5,2.2017.21202,4+,Education,1403.8,0.0,0.75,0.0019971929706606604
134921216,0.0,2487,23,4.0,4.0,2.23,12+,Music,1317.59,0.0,0.75,0.0008357215494129611
132711424,4.99,1029,156,4.0,4.0,2.3,4+,Photo & Video,1296.01,0.016633887796259877,0.75,0.0003455839713582156
48083968,1.99,38,2,4.0,3.5,1.03,12+,Games,469.57,0.006633554451815061,0.75,1.2438333599468848e-05
30896128,0.99,81,7,4.0,5.0,1.3.8,4+,Weather,301.72,0.003300110003666789,0.75,2.6893694269121835e-05
93580288,0.0,1000,11,4.0,4.0,1.5.2,4+,Education,913.87,0.0,0.75,0.00033583500718565895
1070424064,4.99,165,99,4.0,3.5,1.0.2,4+,Games,10453.36,0.016633887796259877,0.75,5.5132073251699763e-05
113282048,0.0,1661,82,3.5,4.0,7.0.2,4+,Shopping,1106.27,0.0,0.625,0.0005580441560842782
60056576,0.99,118,8,4.5,5.0,1.0.3,4+,Games,586.49,0.003300110003666789,0.875,3.9332027868590684e-05
147553280,6.99,73,5,4.5,4.5,2.02,4+,Games,1440.95,0.02330077669255642,0.875,2.4204324842209654e-05
313634816,2.99,248,104,4.5,4.5,1.3,12+,Games,3062.84,0.009966998899963333,0.875,8.303428105591367e-05
21296128,0.0,1469,220,3.5,3.5,2.2,12+,Entertainment,207.97,0.0,0.625,0.0004934992898383857
102137856,0.0,4105,2831,5.0,5.0,2.5.3,4+,Entertainment,997.44,0.0,1.0,0.0013796465160059502
45042688,2.99,9,0,4.5,0.0,2.6.4,17+,Health & Fitness,439.87,0.009966998899963333,0.875,2.6893694269121836e-06
13446144,2.99,88,4,2.5,2.5,1.64,4+,Education,131.31,0.009966998899963333,0.375,2.9246892517669997e-05
376027136,0.99,271,60,4.5,5.0,2.1,4+,Games,3672.14,0.003300110003666789,0.875,9.07662181582862e-05
589824,0.99,26,26,4.5,4.5,1.0,4+,Education,5.76,0.003300110003666789,0.875,8.404279459100574e-06
292289536,0.0,181359,11269,4.5,5.0,5.1,4+,Games,2854.39,0.0,0.875,0.06096733256574247
253120512,0.0,21025,24,4.5,2.5,2.5.1,12+,Games,2471.88,0.0,0.875,0.0070676628539252185
141340672,0.0,3018,665,4.0,4.0,1.10,9+,Games,1380.28,0.0,0.75,0.0010142284451242572
1672032256,6.99,8,8,4.0,4.0,1.0.0,4+,Games,16328.44,0.02330077669255642,0.75,2.3531982485481605e-06
1671360512,2.99,1,1,4.0,4.0,1.0.0,4+,Games,16321.88,0.009966998899963333,0.75,0.0
1953792,1.99,345,321,3.5,3.5,1.1,4+,Photo & Video,19.08,0.006633554451815061,0.625,0.0001156428853572239
104049664,0.0,113,3,3.0,2.5,1.4,4+,Games,1016.11,0.0,0.5,3.765117197677057e-05
18788352,1.99,113,52,5.0,5.0,3.0,4+,Sports,183.48,0.006633554451815061,1.0,3.765117197677057e-05
143858688,0.0,5246,466,4.5,4.5,24.92.0,4+,Games,1404.87,0.0,0.875,0.0017632178305193003
18375680,0.0,1750,177,4.0,4.0,1.8,4+,Games,179.45,0.0,0.75,0.0005879633909586762
104282112,0.0,11295,270,4.0,4.0,1.7.2,12+,Games,1018.38,0.0,0.75,0.003796717288443275
127879168,3.99,4915,337,4.5,4.5,1.3.3,4+,Photo & Video,1248.82,0.013300443348111604,0.875,0.0016519451704808087
16478208,3.99,18,18,2.0,2.0,1,12+,Games,160.92,0.013300443348111604,0.25,5.71491003218839e-06
1257910272,0.0,3216,9,4.5,4.5,1.5.2,4+,Games,12284.28,0.0,0.875,0.0010807903384403338
164508672,0.0,40,0,4.0,0.0,3.4.11,4+,Business,1606.53,0.0,0.75,1.3110675956196895e-05
91858944,0.0,10109,66,3.5,4.0,1.12.6,17+,Lifestyle,897.06,0.0,0.625,0.003398018270903544
519218176,0.0,4518,409,4.5,4.5,1.19.4,9+,Games,5070.49,0.0,0.875,0.0015184852126702915
157851648,0.0,386521,10332,5.0,5.0,1.17.6,17+,Games,1541.52,0.0,1.0,0.12993688386126215
71677952,0.0,6,0,5.0,0.0,8.0,9+,Lifestyle,699.98,0.0,1.0,1.680855891820115e-06
8035328,0.0,104,30,3.0,1.5,1.31,4+,Shopping,78.47,0.0,0.5,3.462563137149437e-05
192302080,1.99,1698,151,4.5,4.5,1.4.5,9+,Games,1877.95,0.006633554451815061,0.875,0.000570482489683747
111940608,0.0,7084,8,4.5,4.5,4.40,9+,Games,1093.17,0.0,0.875,0.0023811004563523744
28517376,3.99,1082,63,3.5,3.5,2.5.5,17+,Entertainment,278.49,0.013300443348111604,0.625,0.00036340104381150885
97223680,0.0,33,0,4.0,0.0,v3.6.9,9+,Games,949.45,0.0,0.75,1.0757477707648735e-05
1385491456,39.99,201,58,4.0,4.0,2.5.1,4+,Music,13530.19,0.13330444348144938,0.75,6.72342356728046e-05
158641152,0.0,1238,6,4.5,5.0,1.11.2,4+,Games,1549.23,0.0,0.875,0.0004158437476362964
41566208,0.99,15,5,4.5,4.0,1.1.1,4+,Education,405.92,0.003300110003666789,0.875,4.706396497096321e-06
276369408,2.99,1059,23,3.5,4.0,1.36,9+,Games,2698.92,0.009966998899963333,0.625,0.0003556691067091363
51140608,0.0,676,390,4.0,4.0,1.4,4+,Games,499.42,0.0,0.75,0.0002269155453957155
137146368,0.99,2560,1,4.0,5.0,1.9.3,4+,Games,1339.32,0.003300110003666789,0.75,0.0008602620454335347
1464656896,0.99,113,78,4.5,4.5,1.0.4,4+,Games,14303.29,0.003300110003666789,0.875,3.765117197677057e-05
195235840,0.0,29817,6173,4.5,4.5,2.2.3,4+,Games,1906.6,0.0,0.875,0.010023279854101709
82837504,0.0,101,27,3.0,2.5,1.2,12+,Games,808.96,0.0,0.5,3.36171178364023e-05
271538176,0.0,16460,276,4.5,4.0,1.12.1,9+,Games,2651.74,0.0,0.875,0.005533041424693454
219380736,0.0,50,50,3.5,3.5,0.8.8,9+,Games,2142.39,0.0,0.625,1.6472387739837126e-05
20136960,2.99,104,3,4.0,3.0,2.1.7,17+,Utilities,196.65,0.009966998899963333,0.75,3.462563137149437e-05
666117120,0.0,6263,277,4.5,4.5,1.8.3,12+,Games,6505.05,0.0,0.875,0.0021051039189155115
73499648,0.0,782,8,3.5,4.5,3.1.0,4+,Education,717.77,0.0,0.625,0.00026254969030230197
117224448,0.0,2154,1269,4.0,4.0,4.2,12+,Entertainment,1144.77,0.0,0.75,0.0007237765470177414
215661568,0.99,42,2,4.0,2.0,1.1.2,4+,Games,2106.07,0.003300110003666789,0.75,1.3783018312924941e-05
1429069824,4.99,184,38,3.0,3.0,0.8.6,12+,Games,13955.76,0.016633887796259877,0.5,6.15193256406162e-05
57417728,0.99,7,7,4.5,4.5,1.00,4+,Games,560.72,0.003300110003666789,0.875,2.0170270701841374e-06
278077440,3.99,2570,1251,4.0,4.5,1.5.2,12+,Games,2715.6,0.013300443348111604,0.75,0.000863623757217175
534294528,2.99,66,62,4.5,4.5,1.5.2,4+,Book,5217.72,0.009966998899963333,0.875,2.1851126593661492e-05
538394624,0.99,141,84,4.5,4.5,1.2,9+,Games,5257.76,0.003300110003666789,0.875,4.7063964970963215e-05
105254912,0.99,417,417,4.0,4.0,1.0,9+,Games,1027.88,0.003300110003666789,0.75,0.00013984721019943356
148612096,0.0,7002,4,4.5,5.0,3.1.1,4+,Games,1451.29,0.0,0.875,0.002353534419726525
64863232,0.0,3823,451,4.5,4.5,2.1,4+,Entertainment,633.43,0.0,0.875,0.0012848462437072957
187797504,0.0,205,6,4.0,3.5,1.32.3,9+,Games,1833.96,0.0,0.75,6.857892038626069e-05
87000064,0.0,2477,467,4.5,5.0,2.6.5,4+,Shopping,849.61,0.0,0.875,0.0008323598376293209
342845440,0.0,197,5,4.5,5.0,1.5.1,4+,Book,3348.1,0.0,0.875,6.58895509593485e-05
1218220032,4.99,848,203,4.0,4.0,1.2,9+,Games,11896.68,0.016633887796259877,0.75,0.0002847369880743275
25945088,29.99,1439,21,4.5,4.5,2.2.1,4+,Productivity,253.37,0.09996999899996666,0.875,0.000483414154487465
557006848,3.99,44,22,3.5,3.5,1.3,4+,Education,5439.52,0.013300443348111604,0.625,1.4455360669652987e-05
256203776,0.0,24935,265,3.5,3.5,3.22.515,12+,Games,2501.99,0.0,0.625,0.008382092161328548
51179520,7.99,970,89,5.0,5.0,1.0.12,17+,Games,499.8,0.02663422114070469,1.0,0.00032574987183473826
1486648320,14.99,53,0,3.5,0.0,1.66,12+,Games,14518.05,0.04996833227774259,0.625,1.7480901274929195e-05
14583808,2.99,859,52,4.0,3.0,2.3,4+,Health & Fitness,142.42,0.009966998899963333,0.75,0.0002884348710363317
1274243072,0.99,197,14,5.0,5.0,1.7.5,4+,Games,12443.78,0.003300110003666789,1.0,6.58895509593485e-05
18195456,3.99,5,1,3.5,3.0,1.9.5,4+,Sports,177.69,0.013300443348111604,0.625,1.3446847134560918e-06
116490240,0.99,293,293,4.5,4.5,1.0,9+,Games,1137.6,0.003300110003666789,0.875,9.816198408229471e-05
132298752,1.99,32,0,2.5,0.0,2.8.2,4+,Photo & Video,1291.98,0.006633554451815061,0.375,1.0421306529284711e-05
462231552,0.0,128,0,3.5,0.0,1.7.4,4+,Games,4513.98,0.0,0.625,4.2693739652230915e-05
30325760,9.99,6165,25,4.5,4.0,1.4.1,4+,Productivity,296.15,0.03330111003700124,0.875,0.0020721591434358375
79798272,4.99,11,7,5.0,5.0,2.1,9+,Games,779.28,0.016633887796259877,1.0,3.3617117836402294e-06
463391744,2.99,96,11,3.5,4.0,1.0.8,4+,Education,4525.31,0.009966998899963333,0.625,3.193626194458218e-05
298121216,0.0,335,21,4.0,4.0,1.1.6,4+,Education,2911.34,0.0,0.75,0.00011228117357358367
119236608,0.0,28560,125,4.5,4.5,2.19.13,4+,Entertainment,1164.42,0.0,0.875,0.009600712682898133
248512512,0.99,514,84,3.5,4.0,1.6,12+,Games,2426.88,0.003300110003666789,0.625,0.00017245581450074378
20318208,2.99,255,12,2.0,1.5,3.7,12+,Utilities,198.42,0.009966998899963333,0.25,8.538747930446183e-05
173531136,1.99,208,79,4.0,4.0,1.13,4+,Games,1694.64,0.006633554451815061,0.75,6.958743392135276e-05
74878976,2.99,93,53,4.0,4.0,1.2,4+,Games,731.24,0.009966998899963333,0.75,3.092774840949011e-05
74791936,0.0,1200,32,4.5,4.5,1.8.8,4+,Games,730.39,0.0,0.875,0.0004030692428584635
36184064,0.0,415,72,4.5,4.5,2.21,4+,Photo & Video,353.36,0.0,0.875,0.00013917486784270551
52418560,2.99,602,70,3.5,4.0,2.5,17+,Photo & Video,511.9,0.009966998899963333,0.625,0.00020203887819677778
148629504,0.0,35711,249,4.5,4.5,3.9.0,4+,Games,1451.46,0.0,0.875,0.01200467277937926
102812672,0.0,24547,2262,4.0,4.0,1.6.401,9+,Games,1004.03,0.0,0.75,0.008251657744123309
38311936,6.99,151,28,4.0,4.5,1.0.9,12+,Health & Fitness,374.14,0.02330077669255642,0.75,5.042567675460344e-05
79904768,0.0,4035,401,4.0,4.0,1.2.2,12+,Games,780.32,0.0,0.75,0.0013561145335204685
102524928,0.99,94,10,3.5,3.5,2.0.1,4+,Games,1001.22,0.003300110003666789,0.625,3.1263919587854136e-05
54180864,0.0,1865,31,4.5,4.0,2.2.1,4+,Games,529.11,0.0,0.875,0.0006266230764705389
98822144,0.0,198,1,4.5,3.0,1.23.0,12+,Games,965.06,0.0,0.875,6.622572213771253e-05
50864128,0.99,9,9,2.5,2.5,1.0.1,4+,Entertainment,496.72,0.003300110003666789,0.375,2.6893694269121836e-06
72098816,0.0,6975,1013,4.0,4.0,1.1,4+,Games,704.09,0.0,0.75,0.002344457797910696
33927168,0.0,213,152,4.0,4.0,1.0.3,12+,Games,331.32,0.0,0.75,7.126828981317287e-05
161162240,0.0,47949,4578,4.5,4.5,1.6.1600,4+,Games,1573.85,0.0,0.875,0.016118735660198173
151986176,0.99,120,1,4.0,5.0,2.1.0,4+,Utilities,1484.24,0.003300110003666789,0.75,4.000437022531873e-05
30148608,0.0,9,0,4.5,0.0,7.0.0,4+,Shopping,294.42,0.0,0.875,2.6893694269121836e-06
215654400,0.0,816,8,3.0,3.5,1.8.5,4+,Entertainment,2106.0,0.0,0.5,0.00027397951036667876
680251392,0.0,818,89,4.0,4.0,1.5.5,12+,Games,6643.08,0.0,0.75,0.0002746518527234068
13450240,0.0,20943,1562,4.0,2.5,3.0,17+,Entertainment,131.35,0.0,0.75,0.007040096817299369
239047680,2.99,1390,202,4.5,5.0,3.0.2,9+,Games,2334.45,0.009966998899963333,0.875,0.0004669417667476279
341243904,2.99,1049,9,4.5,4.0,4.0.02,4+,Games,3332.46,0.009966998899963333,0.875,0.00035230739492549606
151153664,0.0,9635,0,4.5,0.0,3.6,4+,Finance,1476.11,0.0,0.875,0.003238673132358997
802975744,2.99,1159,660,4.0,3.5,1.1,12+,Games,7841.56,0.009966998899963333,0.75,0.0003892862245455386
138166272,0.0,933,121,4.5,4.5,3.4.2,4+,Music,1349.28,0.0,0.875,0.00031331153823526943
137282560,0.0,46384,3041,4.5,4.5,1.16.0,4+,Games,1340.65,0.0,0.875,0.015592627766058478
105910272,1.99,3,3,5.0,5.0,1.1,4+,Games,1034.28,0.006633554451815061,1.0,6.72342356728046e-07
146343936,0.0,6079,357,4.5,4.5,3.2.3,4+,Games,1429.14,0.0,0.875,0.0020432484220965315
78735360,0.0,45320,7896,4.5,4.5,5.3,4+,Photo & Video,768.9,0.0,0.875,0.015234941632279156
52578304,0.99,247,165,5.0,5.0,1.03,4+,Games,513.46,0.003300110003666789,1.0,8.269810987754965e-05
393954304,0.0,87898,8763,4.5,5.0,4.0.0,4+,Games,3847.21,0.0,0.875,0.029548438064662525
370935808,3.99,2833,611,5.0,5.0,1.3.0,9+,Games,3622.42,0.013300443348111604,1.0,0.000952036777126913
545665024,0.0,629,193,4.0,4.5,1.15,4+,Games,5328.76,0.0,0.75,0.0002111155000126064
53106688,0.0,44,38,2.5,2.5,1.0.1,4+,Entertainment,518.62,0.0,0.375,1.4455360669652987e-05
37310464,2.99,18107,18107,4.5,4.5,1.0,12+,Games,364.36,0.009966998899963333,0.875,0.006086715355458999
312962048,2.99,10132,2143,5.0,4.5,1.1.2,9+,Games,3056.27,0.009966998899963333,1.0,0.0034057502080059167
2245948416,0.0,29918,1401,4.5,4.5,2.4,12+,Games,21933.09,0.0,0.875,0.010057233143116476
54643712,0.0,4429,432,4.5,4.5,1.8,4+,Entertainment,533.63,0.0,0.875,0.0014885659777958936
10219520,1.99,106,100,4.5,4.5,1.1.0,4+,Games,99.8,0.006633554451815061,0.875,3.529797372822241e-05
94069760,0.0,6624,12,4.0,4.5,3.14,12+,Games,918.65,0.0,0.75,0.002226461714304924
29444096,0.0,485,34,3.5,2.0,7.4.3,17+,Lifestyle,287.54,0.0,0.625,0.0001627068503281871
491360256,2.99,300,32,4.5,4.0,1.0.2,9+,Games,4798.44,0.009966998899963333,0.875,0.00010051518233084286
185079808,0.0,78,0,3.5,0.0,3.8.2,4+,Weather,1807.42,0.0,0.625,2.5885180734029766e-05
94068736,0.0,222,16,4.5,5.0,2.6.2,4+,Health & Fitness,918.64,0.0,0.875,7.429383041844907e-05
395749376,0.99,36,4,4.0,4.0,1.2.9,4+,Games,3864.74,0.003300110003666789,0.75,1.1765991242740804e-05
420882432,1.99,10,10,2.0,2.0,1.0.0,4+,Games,4110.18,0.006633554451815061,0.25,3.0255406052762063e-06
103986176,0.0,28361,681,4.5,4.5,1.6.1,4+,Games,1015.49,0.0,0.875,0.009533814618403691
267043840,9.99,166,11,3.5,3.5,1.1.1,12+,Games,2607.85,0.03330111003700124,0.625,5.5468244430063787e-05
211459072,4.99,2074,32,4.5,4.5,1.1.8,4+,Games,2065.03,0.016633887796259877,0.875,0.0006968828527486196
555175936,6.99,71,71,4.5,4.5,1.0.0,9+,Games,5421.64,0.02330077669255642,0.875,2.3531982485481608e-05
555134976,2.99,17,17,4.0,4.0,1.0.0,9+,Games,5421.24,0.009966998899963333,0.75,5.378738853824367e-06
147761152,0.99,3939,5,4.0,4.0,1.5.12,12+,Games,1442.98,0.003300110003666789,0.75,0.0013238421003975223
148776960,0.0,10871,37,4.0,4.0,1.5.12,12+,Games,1452.9,0.0,0.75,0.0036541807088169296
92841984,0.0,768,32,3.0,1.5,2.9.0,4+,Finance,906.66,0.0,0.5,0.00025784329380520565
126418944,0.99,171,44,4.5,4.0,1.2,4+,Games,1234.56,0.003300110003666789,0.875,5.71491003218839e-05
97043456,1.99,513,28,4.5,4.0,3.0,4+,Games,947.69,0.006633554451815061,0.875,0.00017211964332237975
112056320,2.99,1858,346,4.5,4.5,1.2.1,4+,Education,1094.3,0.009966998899963333,0.875,0.0006242698782219907
78435328,0.0,3018,141,2.0,1.5,2.0.2478,4+,Music,765.97,0.0,0.25,0.0010142284451242572
34856960,0.99,1,1,5.0,5.0,1.1.3,9+,Games,340.4,0.003300110003666789,1.0,0.0
21561344,0.99,52,52,1.0,1.0,2.2,4+,Games,210.56,0.003300110003666789,0.0,1.7144730096565172e-05
171243520,0.0,3220,35,4.5,4.5,1.3.0,4+,Games,1672.3,0.0,0.875,0.0010821350231537898
99231744,1.99,91,23,4.5,4.5,3.29,4+,Photo & Video,969.06,0.006633554451815061,0.875,3.0255406052762067e-05
8593408,0.99,1,1,3.0,3.0,1.0.3,4+,Entertainment,83.92,0.003300110003666789,0.5,0.0
106881024,0.99,837,837,4.5,4.5,1.0,9+,Games,1043.76,0.003300110003666789,0.875,0.0002810391051123232
127668224,0.99,2781,2499,4.0,4.0,1.1,9+,Games,1246.76,0.003300110003666789,0.75,0.0009345558758519838
320951296,0.0,313,34,4.5,4.0,1.0.10,4+,Games,3134.29,0.0,0.875,0.00010488540764957516
100124672,0.0,5693,476,2.5,4.0,5.0.5,12+,Entertainment,977.78,0.0,0.375,0.0019134863472480186
156360704,0.99,327,327,4.5,4.5,1.0,9+,Games,1526.96,0.003300110003666789,0.875,0.00010959180414667148
157344768,0.0,23910,7,4.5,3.5,2.44.0,9+,Games,1536.57,0.0,0.875,0.008037516703505426
554023936,2.99,14,0,2.5,0.0,2.1.1,4+,Education,5410.39,0.009966998899963333,0.375,4.370225318732298e-06
122186752,0.0,7,0,1.5,0.0,7.22,4+,Travel,1193.23,0.0,0.125,2.0170270701841374e-06
186679296,0.0,7646,46,4.0,4.0,v2.2.21,17+,Games,1823.04,0.0,0.75,0.0025700286585929556
101302272,0.0,168,2,3.5,4.5,1.4,4+,Games,989.28,0.0,0.625,5.614058678679183e-05
45465600,0.0,53,2,2.0,1.0,6.3.1,4+,Business,444.0,0.0,0.25,1.7480901274929195e-05
75785216,0.0,115,0,4.5,0.0,4.2.0,4+,Health & Fitness,740.09,0.0,0.875,3.8323514333498615e-05
131406848,0.0,50,0,3.5,0.0,2.9.1,4+,Education,1283.27,0.0,0.625,1.6472387739837126e-05
485908480,0.0,84,0,2.5,0.0,4.8,12+,Games,4745.2,0.0,0.375,2.7902207804213905e-05
2634030080,2.99,863,211,3.5,3.5,2.4.7,4+,Games,25722.95,0.009966998899963333,0.625,0.0002897795557497878
72448000,4.99,424,20,4.0,4.5,1.3.1,9+,Games,707.5,0.016633887796259877,0.75,0.00014220040844798172
74174464,0.0,5834,131,4.5,4.5,2.0.6,9+,Games,724.36,0.0,0.875,0.001960886483397346
187652096,0.0,3629,46,4.5,4.5,2.5,12+,Games,1832.54,0.0,0.875,0.001219629035104675
1084654592,4.99,1394,439,3.5,4.0,1.5,4+,Games,10592.33,0.016633887796259877,0.625,0.000468286451461084
63974400,59.99,100,4,4.0,4.5,6.2.5,4+,Business,624.75,0.19997333244441481,0.75,3.3280946658038275e-05
9056256,0.99,3,3,1.5,1.5,1.0.0,12+,Entertainment,88.44,0.003300110003666789,0.125,6.72342356728046e-07
68760576,0.0,228,190,2.5,2.5,3.43,4+,Entertainment,671.49,0.0,0.375,7.63108574886332e-05
118829056,4.99,259,3,5.0,4.0,2.2.12,9+,Games,1160.44,0.016633887796259877,1.0,8.673216401791792e-05
191596544,0.0,247,0,3.5,0.0,2.1.24,4+,Games,1871.06,0.0,0.625,8.269810987754965e-05
107995136,1.99,106,4,4.5,4.0,1.8,9+,Games,1054.64,0.006633554451815061,0.875,3.529797372822241e-05
83590144,1.99,181,25,3.5,3.5,3.6,4+,Games,816.31,0.006633554451815061,0.625,6.051081210552413e-05
48007168,0.0,895,1,3.0,1.0,4.0,4+,Shopping,468.82,0.0,0.5,0.00030053703345743655
24176640,0.0,94,7,2.0,1.0,1.5.8,4+,Health & Fitness,236.1,0.0,0.25,3.1263919587854136e-05
16631808,4.99,249,3,3.5,3.5,1.3.4,4+,Photo & Video,162.42,0.016633887796259877,0.625,8.337045223427769e-05
103760896,0.0,110,9,4.0,4.0,3.0.8,12+,Games,1013.29,0.0,0.75,3.66426584416785e-05
6208512,3.99,820,26,4.0,4.5,1.3.6,4+,Utilities,60.63,0.013300443348111604,0.75,0.00027532419508013485
212642816,0.0,1238,36,4.0,4.0,4.1,17+,Games,2076.59,0.0,0.75,0.0004158437476362964
177752064,0.0,5,0,3.0,0.0,1.0.4,4+,Games,1735.86,0.0,0.5,1.3446847134560918e-06
27722752,0.99,1333,372,4.5,4.5,1.1,9+,Games,270.73,0.003300110003666789,0.875,0.0004477800095808786
72011776,0.0,131,16,3.0,2.0,1.4.10,17+,Sports,703.24,0.0,0.5,4.3702253187322984e-05
104709120,0.0,89,13,4.0,3.5,1.2.008,17+,Games,1022.55,0.0,0.75,2.958306369603402e-05
171291648,3.99,481,2,4.0,2.5,1.2.1,4+,Games,1672.77,0.013300443348111604,0.75,0.000161362165614731
2414573568,4.99,1250,141,4.5,4.5,1.6,12+,Games,23579.82,0.016633887796259877,0.875,0.0004198778017766647
104480768,0.99,263,231,4.0,4.5,1.1,9+,Games,1020.32,0.003300110003666789,0.75,8.807684873137401e-05
466039808,2.99,205,3,4.0,3.0,1.5,4+,Games,4551.17,0.009966998899963333,0.75,6.857892038626069e-05
106823680,0.99,71,71,4.5,4.5,1.1,17+,Entertainment,1043.2,0.003300110003666789,0.875,2.3531982485481608e-05
70754304,0.0,1147,1147,4.5,4.5,1.0.8,12+,Games,690.96,0.0,0.875,0.0003852521704051703
24551424,0.0,2018,106,4.0,3.0,1.4,4+,Games,239.76,0.0,0.75,0.0006780572667602344
180995072,0.0,122,6,4.5,4.5,2.1.0,4+,Games,1767.53,0.0,0.875,4.0676712582046776e-05
150040576,0.0,1170,0,4.0,0.0,1.5.2,4+,Games,1465.24,0.0,0.75,0.0003929841075075429
1738707968,0.0,114475,1265,4.5,4.5,1.13,17+,Games,16979.57,0.0,0.875,0.03848285947204316
150786048,0.0,4276,4,4.0,2.5,1.34.60,12+,Games,1472.52,0.0,0.75,0.001437131787506198
52049920,0.99,7863,99,5.0,4.0,1.3.7,4+,Utilities,508.3,0.003300110003666789,1.0,0.0026429778042979485
2386132992,0.0,2793,71,4.5,4.5,1.12.1,4+,Games,23302.08,0.0,0.875,0.0009385899299923521
121899008,0.0,3896,251,4.5,5.0,4.0.1,12+,Photo & Video,1190.42,0.0,0.875,0.0013093867397278693
203396096,0.0,9006,216,4.5,5.0,3.7.2,4+,Shopping,1986.29,0.0,0.875,0.0030272214611680266
138006528,0.99,476,476,4.0,4.0,1.0,9+,Games,1347.72,0.003300110003666789,0.75,0.0001596813097229109
1176809472,6.99,243,243,4.5,4.5,1.2,9+,Games,11492.28,0.02330077669255642,0.875,8.135342516409355e-05
403729408,0.99,18,4,3.5,3.0,1.1.4,4+,Games,3942.67,0.003300110003666789,0.625,5.71491003218839e-06
